1,1,0.009900990099009901,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
47,1,0.46534653465346537,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
47,2,0.46534653465346537,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
48,1,0.4752475247524752,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
48,2,0.4752475247524752,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
49,1,0.48514851485148514,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
49,2,0.48514851485148514,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
50,1,0.49504950495049505,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 19'' LCD])
50,2,0.49504950495049505,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
51,1,0.504950495049505,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
51,2,0.504950495049505,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
52,1,0.5148514851485149,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
52,2,0.5148514851485149,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
53,1,0.5247524752475248,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
53,2,0.5247524752475248,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
54,1,0.5346534653465347,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
54,2,0.5346534653465347,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
55,1,0.5445544554455446,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
55,2,0.5445544554455446,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
56,1,0.5544554455445545,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
56,2,0.5544554455445545,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
57,1,0.5643564356435643,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
57,2,0.5643564356435643,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
58,1,0.5742574257425742,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
58,2,0.5742574257425742,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
59,1,0.5841584158415841,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
59,2,0.5841584158415841,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
60,1,0.594059405940594,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
60,2,0.594059405940594,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
61,1,0.6039603960396039,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
61,2,0.6039603960396039,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
62,1,0.6138613861386139,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
62,2,0.6138613861386139,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
63,1,0.6237623762376238,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 23'' LCD])
63,2,0.6237623762376238,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
64,1,0.6336633663366337,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 20'' LCD])
64,2,0.6336633663366337,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
65,1,0.6435643564356436,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 20'' LCD])
65,2,0.6435643564356436,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
66,1,0.6534653465346535,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 20'' LCD])
66,2,0.6534653465346535,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
67,1,0.6633663366336634,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 60 Gb, External Monitor: 20'' LCD])
67,2,0.6633663366336634,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
68,1,0.6732673267326733,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 19'' LCD])
68,2,0.6732673267326733,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
69,1,0.6831683168316832,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD])
69,2,0.6831683168316832,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
70,1,0.693069306930693,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD])
70,2,0.693069306930693,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
71,1,0.7029702970297029,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD])
71,2,0.7029702970297029,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
72,1,0.7128712871287128,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 23'' LCD])
72,2,0.7128712871287128,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
73,1,0.7227722772277227,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: HP, Harddisk: 80 Gb, External Monitor: 23'' LCD])
73,2,0.7227722772277227,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 80 Gb, External Monitor: 19'' LCD])
74,1,0.7326732673267327,BoulwareNegotiationParty@4,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 23'' LCD])
74,2,0.7326732673267327,boa-negotiator.boaframework.offeringstrategy.anac2010.AgentK_Offering-negotiator.boaframework.acceptanceconditions.anac2010.AC_AgentK-.Users.coke.Desktop.UPV.Cursos.Negociacion.Autom.tica.GABidding.bin.upv.es.bidding.GAOpponentModel_n_n_opponent-negotiator.boaframework.omstrategy.NTFTstrategy@5,(Offer  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD])
75,1,0.7425742574257426,BoulwareNegotiationParty@4,(Accept  bid:Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD])
agreement,Bid[Laptop: Macintosh, Harddisk: 60 Gb, External Monitor: 19'' LCD],0.851647611783233,0.9411329008630686
